y,x
1.16598371621393,1
-3.57584200851434,1
-1.6896601797026,0
-1.78537380883404,0
0.405126728013972,1
0.183165255581728,1
-2.04706394793875,0
0.937233855858513,1
-1.47845964420175,1
-3.87653484501829,0
0.102129957498807,0
-0.0909732886027147,1
2.10244325052174,1
-0.583672081919767,1
-0.525031016684542,1
-2.1441812412451,1
-2.06085078352466,1
-0.240494468410794,1
-0.907453114850918,0
0.493252221374901,1
-1.45234253687443,1
0.303634645062009,1
0.17819219545603,0
1.33641247007159,0
-2.00701066634586,0
-1.97474426409757,1
-4.28640287033651,0
0.914237991740125,0
-4.20280805365314,0
-0.676994958739616,0
-0.649066795210094,1
1.15571199123866,1
-3.78001177573724,1
-1.62986779666252,1
-1.16540031088209,0
-3.72443314818282,1
-1.78317636211713,1
1.00274478871318,1
-1.56278058130978,1
-5.30735182944686,0
-2.38489067528811,0
-1.88623439976738,0
-1.8050546532918,0
-0.545174254576438,0
0.708175264553831,1
-1.09102995195069,0
-0.89203197234405,0
-1.46006813066428,1
-0.572631827242687,1
-3.0140065829608,0
0.430316320771246,1
-0.0561495915565033,0
-1.51744699669262,0
1.84671897163567,1
-2.3830575866662,1
-4.08861636421701,0
0.340318398823394,0
0.299008587372557,0
-1.13945814960771,0
-1.95974659187726,0
2.21799549110414,1
-3.05337821584272,0
-2.47017913983545,0
-3.7366629101526,0
-0.152056364025644,0
-2.31565768468552,0
3.10462705593033,1
3.86826257503,0
2.33815678241419,1
0.420101806694379,0
-0.424951227823847,0
-1.40254964258158,1
-1.80678512928895,0
1.4058665193681,1
-1.96651273339141,1
1.33498829049627,0
-0.460650069184129,0
-0.0246298099270306,0
1.97630140995721,0
-1.61137809668384,0
0.513310051687975,0
-1.17556459478746,1
1.210972456771,0
-1.15067927332365,1
-2.47044105264469,1
-0.66509570361189,1
-3.80221820091603,0
2.18146060365298,1
-0.776844648143301,0
-0.132036178636841,1
0.4907365048103,1
-2.58546947281224,1
-0.383500969534523,0
-0.938065311747473,0
-2.38668732942454,1
-1.3968211851676,0
0.279910751987995,1
-0.128997528984695,1
-2.29162712470537,1
-0.378105837627624,1
0.514247605430338,0
-1.8089975900769,1
-3.58066577419809,1
-4.90436718383342,0
0.755714225026881,1
-2.60222235925535,0
-0.195375028594321,1
-1.82089780482079,0
0.886432913319638,0
-3.04740141220719,0
0.437210499727078,0
-0.303765317795874,1
-2.49120211028681,1
1.83488875851699,0
-1.55522387704539,0
-1.20820199325401,1
-0.562960678547843,0
0.522407739324124,0
0.110587522135558,0
-4.09338191281215,1
1.11347344405473,0
2.10758671469508,1
-1.18185000877224,0
-3.13768601051101,0
-3.46732547226188,0
-0.996583571504791,1
0.869506574900773,1
-2.40482956639176,0
1.01621134558786,1
0.908769334010256,0
-0.903904721343057,0
-1.76882295415644,0
0.816319549594216,1
-0.324412463020251,0
-2.17337872782542,1
0.932825148431808,1
-0.441920564422616,0
0.558246939250064,0
-1.29375972566901,1
-3.4125050970111,0
-0.12883090342846,0
-3.29080720431891,0
-2.93640098087595,0
-0.0210135730288628,1
-3.51710512793467,0
-0.277331355296701,0
-1.27541681610696,0
-1.79169326751909,1
-1.47143372421007,1
-0.668988337247397,0
-2.11636107777693,0
-0.524726312199473,1
-0.674158748340388,0
-2.00784566335887,0
2.77818112442711,0
0.672713708036186,1
-3.88851086984694,0
-1.12530977009894,1
-1.51153499216523,1
-1.071850851498,1
-1.01068219875997,1
-0.786846292640184,0
-0.958451938388388,0
-3.09840829923905,1
-0.496614657363908,1
-3.84861487960931,0
-0.48248300304562,0
2.27969141007804,0
-0.763903071675961,0
-2.67998605871071,0
-1.31663277979313,1
2.09659387066295,0
-0.826078375752728,1
-2.34893149013598,1
-3.20695175770651,1
0.270265928534859,0
0.585344111070344,0
-1.5829718320608,0
0.433230541218451,1
-1.41721387662472,1
0.552696559212544,0
-2.13175280569815,0
-1.61113212057506,0
-0.799039379516883,1
0.357437266410607,0
-3.6447503867945,1
1.0317709336549,0
-0.839127445575546,0
-1.10121480040004,0
-1.72980165901266,0
-1.82368462275399,1
-0.744118060517523,1
-2.50606908933424,0
0.911453529199812,1
-1.71482388553108,1
-1.21606908601369,0
-1.77432433515237,0
-0.84832141865554,0
0.415158610167491,1
-1.90575146394871,1
-2.07844910778769,0
-0.624025570685466,1
2.45855980940142,0
-2.86384652180946,0
-0.662770233953359,1
0.285553083037396,0
-4.57314801263229,0
1.22487346132042,1
0.760141923126961,1
1.32548352803595,1
-0.772524933247416,0
0.360420287395762,0
-2.78254650548039,0
0.160785250956617,0
-2.99518509066828,1
0.15557454884367,0
0.129996696472557,0
1.42257981711056,0
-3.38888525701719,0
3.29643128885715,0
-0.766723550763587,0
-2.51451259015239,1
-0.55722611149522,1
-1.51753215297165,0
-2.51760409470239,0
-4.29767498385492,0
-0.228624284230081,0
-1.32567534549301,0
-2.80030390584019,1
1.68710199947985,0
-3.82778479337334,0
-4.64572505899258,0
-0.996627378849754,1
-2.10299950851717,0
3.37926176434459,0
-2.76722868216524,0
-3.00709413268553,1
2.41655488891828,1
-2.19454313707126,1
-1.44424311962275,0
-3.14341318878466,0
-0.659793327774921,1
-0.803167391993099,0
1.79362933393169,1
-1.62464500076833,0
-1.74935865484309,1
-0.783906680577579,1
-2.12516123589452,1
0.480013401032394,1
-2.95098519213196,0
-3.74892128879286,1
-1.65880332466183,1
0.843157824997487,0
-0.500804540030999,0
-3.63251332638478,0
-3.17080763721155,0
-0.637709760053291,0
-1.15607602176388,0
-2.03276092486359,1
-2.04650393914333,0
0.211742987205106,0
-0.0382727881507818,1
2.23810846899055,0
-1.72486922439117,1
0.561596353586196,0
-3.29056374535757,1
-0.520378357857945,0
-1.52084755814904,0
-2.30271062361513,1
0.536767695623687,1
-1.4438218533009,1
-0.483989087164001,0
0.362880072188503,0
-1.82854129408848,1
-0.888987311372264,0
-1.04465873049367,1
-1.45228936088829,1
0.206723910306087,0
0.126471641167242,1
-1.12529316601515,0
-2.45667265373701,0
-3.24282346247828,0
-2.49381865450559,1
-3.13135633637048,1
-0.644913852039826,1
-0.416585095131858,1
0.603671962452179,0
-2.70884860031543,0
-3.62862784513742,0
-1.3575348627385,1
-1.27270953457123,0
1.88035154505745,0
0.47493093290791,1
1.15445759881196,0
0.0773127963718381,0
-0.135610552425251,0
1.54825069516194,0
-2.81250131422117,0
0.984901910273252,0
0.635353017660135,0
-0.739650225517566,0
-1.77948205366404,0
-1.51307300360309,1
-3.45678579509519,0
-1.87896673011219,1
-0.536044734137963,1
-1.75494587719633,0
-0.0384506450192879,0
-2.29171260316819,0
-2.32314852744923,0
-2.67572192148392,0
-1.18520324053195,1
-1.9979058889476,0
-0.359341333926902,0
1.25057751746132,1
-0.0422161509799071,0
0.184889276725746,0
-2.39335533190451,0
0.828601903590842,1
-3.08251597014037,1
-1.38044486819261,0
2.71285017631383,0
0.0130312681850002,1
1.04120672197499,0
-0.39502176280651,1
1.58426357433962,0
-0.100169141436535,1
-1.6229631912791,0
-3.24162180917764,0
0.691334987822784,1
-0.929930558267708,1
-1.99435875162242,1
-3.19082006129855,1
-0.959747927886369,0
-0.177830784887604,1
-1.74809902531474,0
-2.73889891614607,0
-1.92491650297588,0
0.725582093218492,0
-1.6296650646071,1
-4.03149743095567,1
-1.45119933409804,0
-1.24665921053185,0
1.21039928095302,0
-1.81031320819067,0
-5.56730047797172,0
-1.18972833159204,0
-2.33525399692843,0
-1.39224838278725,0
-1.07808955777946,0
-3.12165244177494,0
-3.65780594994133,0
-4.2349630801877,0
-3.30309952441437,0
-2.39238820307968,1
-0.021232373859589,0
-3.44252706298015,0
-0.431730026946046,1
0.632209374004254,0
-0.330208077671954,0
0.933719564142623,0
-2.59318696710417,1
-0.326451925866194,1
0.0727257231078056,1
-0.491038234486363,1
-1.98438485680696,0
1.13650416299354,0
1.27214317053163,1
-0.356086751675512,0
0.356598193222345,1
-3.41361619559969,0
-0.694319617348397,0
1.99217843080486,0
0.182295395491555,1
-0.327473486299295,0
-1.57505203843743,1
-0.849092505369646,1
-0.795921302514683,1
-1.32129438877859,0
-2.16561011597776,0
1.06340397737416,0
-2.12707342442203,0
-1.33028772638181,0
-1.42891494700499,1
-3.75796327003708,0
0.237440766446133,1
0.440940907009089,0
-1.47419128932337,0
0.105889763300353,0
1.27361825094445,0
-1.62824694029413,0
-0.128879473975664,1
-1.75470271869461,0
0.209879574018542,0
1.11327168661121,0
1.23850316396872,1
-1.29139777730086,1
0.0501300214015088,1
-3.38542824139904,1
0.765476993910484,0
-0.0466622028902267,1
1.30883119784329,0
-1.07504431706041,0
-2.35135973596233,0
-3.73009311317361,1
-0.35292959319236,1
-2.37552452816547,1
1.95003617263941,0
-0.912422162359553,0
1.17129820887518,1
0.307196761540479,0
-2.67400329017504,0
0.819094828451014,1
-3.07085049007894,0
-3.63971310444095,0
-2.17847374820701,0
-1.60864118773597,0
-0.496180512857917,1
-1.26858190206713,0
-1.55846592302539,0
-0.0252012618665949,0
-0.422046245511775,1
-0.845722491896503,0
0.611748969427322,1
-3.48410736419758,1
-0.19294812955282,1
-0.980808404122073,0
-2.62125961765101,0
-2.59988303127654,1
-0.605684414471833,1
2.77144906192357,1
-2.30055806102807,0
-2.90407831245202,0
-2.27010942936487,0
-0.620770933747964,1
-2.4249512617077,0
0.247130944107438,1
-3.61562533537026,1
0.357992165707495,0
-4.22707469172254,1
-1.08463095419537,1
-1.10169687775324,1
-0.819507328855745,0
0.0762638144478369,0
-1.2466607371978,0
-2.47466615832776,0
1.2996314340724,0
-0.579213753029472,0
-0.0199080288855573,1
-0.44891389064283,1
-0.663599756847785,1
-0.496111475168275,0
-1.03517185928854,0
-2.55475616588387,0
-1.40964931207729,0
-4.02590141267946,1
-0.0320777342231202,1
-2.86463964012681,1
-3.3620457242561,0
0.18962912615774,1
-0.986758919837545,0
1.23448239630093,0
0.0100961777399253,1
0.0506383485278292,1
1.59368959628417,0
-1.90596825660881,0
-2.42011124417493,0
-2.93083231663765,0
-1.88673324511146,0
0.57431064714159,0
-3.20363064056707,1
-4.40874619952584,1
-1.15800013757782,1
-3.78216658937871,0
-3.29525285100072,1
-0.644564319061429,0
-3.01110120879519,0
-2.57824335013243,1
-2.2258221051134,1
-1.17746868157754,0
-1.73305538058283,0
0.921223976479372,0
-0.573090695446527,0
-0.286928009641787,0
-2.05768568683129,0
-0.313352092620286,0
2.39136569988089,1
-1.50880534027664,1
2.15192709220371,0
-2.71966118928244,0
-1.14752880891088,0
-2.27051877178722,0
-1.053523504729,0
-0.142008255741202,0
-0.993868658101109,0
1.58454878620673,0
0.207739596365498,0
-0.566353437281864,1
-0.471409371982245,0
-1.83404882166726,0
-1.47641472825394,0
0.103703082515668,0
0.952204584002454,1
-0.935846187077097,0
-0.680732173300002,0
-0.501443739898681,0
-2.32827580679353,1
-0.717510468797408,0
-2.00656363672188,1
-2.06913553938577,0
-0.606735997556423,0
-4.98043659732698,0
-0.448117560409623,1
-0.187093442606757,1
0.525813544733215,1
-4.8260197720413,0
-1.89005759671781,0
-1.35061833446714,1
1.25125806215515,0
-2.74994524839844,0
-3.23839385796717,1
1.09279714973174,0
0.381672546591097,0
-0.920988949494827,0
0.259198740406952,0
-3.07182907654919,0
-4.04606303018574,1
-1.85617023506082,0
-0.239610113733505,1
1.85024146072868,0
1.17648257060684,0
-0.945001874707327,0
3.49095846715086,1
-1.42492539112217,1
-0.0698820753087923,0
0.423785412389756,0
-3.62558486470411,1
-1.2129259345232,1
-2.16969895581597,0
-2.70188039702356,0
0.546140782351744,0
3.04475055256964,0
-0.235298032386836,0
-2.16513498370905,0
2.12551600402422,0
-2.28180070101581,0
-2.38491213149885,0
-0.0159562458167783,0
0.546592681394282,0
0.737479902682957,0
0.371598934066943,1
0.202959132065866,0
-2.9847412914419,0
2.3161033049342,1
-2.37654451956478,1
-1.99459931471713,0
0.409025676197949,1
0.925290539110577,1
-0.122315216381782,1
-3.38534910819226,1
0.666245728727061,0
-0.594791545147682,1
-1.45752346259819,0
-3.24441117884863,1
-3.63585702235616,0
-2.44901048155907,1
1.31449702518522,1
-4.63416760958424,0
0.738453560163575,0
-4.59353317070588,0
-2.35559940507864,0
-0.716687176708379,0
-1.38439205328422,0
0.749027624227936,0
-2.31877102177595,0
-1.2413587917539,0
-1.55045946320235,0
-1.3946223922302,0
-2.512121844936,1
0.687335520068111,1
-0.261578302965624,0
-1.1626248508852,0
0.405213162398635,0
-0.162859336878546,0
-2.81658054331908,1
-1.22038560752482,1
-3.44789264969147,0
-0.488605365015702,0
-2.57982582682683,0
-3.83325040178097,0
-1.52479703186866,1
-0.0496971277969285,0
1.46144231269669,1
-3.53194561201168,0
-2.37720367730607,1
-0.88421696960416,0
-0.968196645730807,0
-2.87009376776338,1
-2.2439143426129,1
-1.85958373784045,0
-0.53420446258434,0
0.970178565884802,0
-2.16720046292599,0
-1.31094072583463,1
-3.06749420069128,1
-0.691173779649923,0
-2.89519326341839,1
-1.81883765604176,0
0.248718100218627,1
-0.31735243838324,0
2.17626139068087,0
-2.06270523840789,0
1.94928211557073,1
0.197446097220695,0
-2.81877164461678,0
2.66644611015964,0
-2.00653622670772,0
-0.518227650024908,0
-1.85926365094963,0
-1.8373864789642,0
0.658305408831287,0
-2.8986734010584,0
-3.53874304664913,1
-3.98352478858064,1
-0.33113218280383,0
-1.44082643981697,1
0.659668987626162,1
-0.521156597948012,1
-1.76596568927977,1
-4.05689534111946,1
-2.13519697395701,0
-2.72764407913485,0
-1.81203352293087,0
-2.97299781126183,0
-0.882254446350954,0
-0.264011779712404,0
-0.214644085948001,1
0.339766708770714,1
-1.86117723125492,1
-0.491154825061602,0
-3.42376010086876,1
-2.61618915063014,0
-0.902638656355023,1
-2.016988733679,0
-0.252609353126253,0
-1.09092314103764,1
-3.22785870598565,0
-1.16927724614676,1
-0.305734444872436,0
-2.80177998363171,1
-3.35905418106802,1
-3.47708143097501,0
-1.08563679319833,0
-1.7744131776531,1
0.528800466866672,0
0.0278591628239795,0
-3.31008284234104,0
-0.714122054868532,1
-1.42522683241823,0
-2.70877115761223,0
-2.8260740457441,0
0.334305551685071,1
0.0667179280984052,1
1.52623573255513,1
-1.95490122410493,0
-1.41968125739122,0
-1.91425296480936,0
-0.312588790162592,0
-2.85038065093357,0
0.120974071732947,1
-0.210028131215287,1
-2.18455596049956,1
-2.34625336344579,0
1.25394573726233,0
-1.38402855237909,0
-2.48654794558198,1
-3.09685176397361,0
-4.41906845578274,1
-0.469916774063536,0
-1.94808115755649,0
-1.90076150595421,0
0.166414306277708,1
-2.22035977180224,0
-1.14184455283828,0
-1.10945879131246,0
-4.63403924660957,0
-0.927518337396954,0
0.295567264759328,0
-2.3638027607934,1
-4.09777638648466,1
-2.43894129173464,1
-1.96426857583883,0
1.27473349403924,0
-3.04030879924107,0
-0.181838891982386,1
-3.13008178426543,0
-2.30442358305563,0
-0.920529231958138,1
-0.369421531807253,1
-3.87119696908819,0
-3.0126024137812,0
0.858365384062594,1
2.04872555555724,0
-2.21258540845214,0
-1.74477018775627,1
-0.877153504930127,1
-0.908435082660131,0
-0.385951843740151,0
-1.02408207024704,0
3.63195920025075,0
-2.46118163702191,1
-1.34402820817745,1
-2.05368871053775,1
-1.27322516552209,1
1.24367473188726,1
1.15399199883394,1
-1.48636580400537,0
-0.127107616519056,0
-5.05846023758868,0
-1.31869679809505,1
-1.51940537212745,0
-1.41155574562345,0
-0.535145154960881,0
-2.28670249065615,0
0.287208988401021,0
0.620195298274267,0
0.109547929863113,1
-2.24728399613446,1
-3.26862444973594,1
-0.90286564554422,0
-0.161949291831724,1
1.11027261291942,1
-3.35779555454335,1
-0.943924986433993,1
-3.20894269941693,1
-0.635981440783287,1
-0.905637934399153,1
1.3781368548724,0
0.0756497639268154,0
-2.27188885816151,0
-2.38220128667879,1
-0.786441227076506,0
-0.268616367556941,0
-2.34601798524667,0
-1.026707343104,1
-1.01132928448181,0
0.791739135848691,0
-1.27271216975971,1
1.1099943230998,0
-0.0738213086770092,0
-0.75946652989406,1
-0.540420717777311,0
-2.08521371468754,0
-0.857314304739477,1
-2.39063776634794,1
-1.31320246480414,0
0.0901909709578279,1
-0.483669624758353,0
-0.597738884095248,1
-1.61129389430291,0
-0.119197227575897,1
0.241317113146457,0
0.746313608104391,1
-1.94755850653743,0
-1.5867305349284,1
-1.37171285928685,1
-1.73827347752254,0
-0.54493241645495,1
-1.15254643267352,0
-2.26612237216596,0
-0.399541105065867,1
-1.17581919369479,0
-3.12796885508376,0
-2.35472104483745,0
-0.0200801675672218,0
-2.47683561674478,0
1.22039167714262,1
0.808163679905049,0
-0.505641461557376,0
-1.86511000822074,0
-1.90303863737979,0
-1.79675492354205,1
0.0628680543683486,1
-3.91000712646151,1
1.19185760286066,0
0.411203105099619,1
-0.55272687192802,1
-3.96701685775059,0
-2.17480941009697,0
1.40562758956025,0
-2.64327194875109,0
0.513783690028106,0
-1.18516718060844,0
2.16589877151949,0
0.813381963434532,1
-4.20239090004228,1
-2.99823573947182,0
-1.00282369190714,0
1.556478209062,0
0.150740850812798,0
-0.000920317583326336,1
-2.42670321600569,0
2.51464635324794,0
-2.58640979856374,0
-1.57652327628961,0
-2.51584622759917,0
-3.14795439214231,0
-2.03564074836505,0
0.379001534093785,0
-0.083203147070789,0
-1.82427798536012,1
-2.16627062108227,0
-2.42071191991074,1
-1.95125674510641,1
-1.22480935921358,0
-3.85526486728785,0
-0.29887750625347,0
-2.03435182568452,1
1.65583512333863,0
-1.91230949746311,1
-0.0886946611806945,0
-3.52383767861064,0
-2.31797636555445,1
-1.73451123001415,0
-2.33388180109945,0
-1.42782732608495,0
0.325988955660418,0
-0.392716436669332,1
-1.23210383652288,0
-3.29269689465138,0
-0.826747661565407,0
-2.74451202739835,0
-1.85242725401923,1
1.81296997203343,0
2.02528844519748,0
-2.15027949948006,0
-2.20664685726005,0
0.67707346507414,0
-2.52322061772085,1
-0.265228037144668,0
-4.36885231042524,0
-1.37478425193276,0
-2.2695063581586,0
-5.51162783403467,1
0.0392550524559936,0
-1.94541599073076,1
2.12602114260258,0
0.218438680662505,0
-1.90223549863084,0
-0.422416224569739,0
-1.72505841626178,0
-0.197967494005278,0
-3.10133535273887,0
-2.67978146134271,1
-1.49528473327449,0
0.103231021640148,1
-2.16566297038365,1
-0.452111678799318,1
-0.836931071570751,0
-3.08832653028418,1
-3.09271809828767,1
-0.660693540036641,0
1.67163120595897,0
-0.0723091256294484,0
-1.75783769378968,0
0.339042472207911,1
1.52006491877898,0
-2.64160180221651,0
-2.58147414059811,1
-0.0199089122820784,0
1.86118210247159,0
-3.69581139545356,0
-2.99009679245681,1
2.41248356400399,0
-1.60531598569143,1
-0.967694382579118,0
-1.52462104355007,1
1.40304609264366,1
1.28981985606361,0
-3.64171706890301,0
-0.227525576853731,0
-1.76454811176453,0
-2.67194973840516,0
-1.18512395412,0
-1.34330182033048,1
-4.3563346669816,0
-2.49108400629478,1
-0.700029009773385,0
-5.06388169217737,1
-5.09932549976683,1
1.9670504835697,1
-2.46432575766815,0
-0.649303919940497,1
2.17921291095845,1
-0.256773032428506,0
1.37940999285036,1
-2.2910888433199,1
0.375007726505602,0
1.14103639036001,0
-2.20278376192837,1
0.11508581920929,0
-0.287183474158435,0
-2.86163024409661,0
-0.370374740989598,1
-1.04718484510713,0
-1.29473666741217,0
-1.63131463415213,1
1.06661831635905,1
-3.08971600315289,0
0.130669114457977,0
0.544394571182944,1
-1.6739708534874,0
1.34661618962339,0
0.690225100472576,1
0.992744704270585,1
-3.07418773714323,0
-0.853511337153179,0
-0.305969862154562,0
-3.26394335060792,1
-1.01870176246079,1
0.58333314399075,1
-1.9484649222031,0
0.649502000515964,1
0.619779303884618,0
-1.98746373541704,0
-3.4169748570917,0
-1.89864742417425,0
0.514164790265351,0
-1.30861444648645,1
1.15119185093986,1
1.27361399716462,0
-2.89587841800513,0
0.282812225680424,1
-4.75938549808853,0
-2.31410771887717,0
0.0105683938460037,0
-1.09199840758383,0
-1.1151355942017,1
-3.15278280431089,1
-0.346604391481415,1
-0.509141138461844,0
-1.67395319980875,0
-2.89581552324795,1
-1.41964167157236,1
-1.19562425366983,0
-0.472152830266399,0
-1.45323559012897,0
0.462377071564345,0
-1.35525652127695,1
2.69587132947197,1
-0.713673395625535,0
-3.08230150233179,0
-1.60465415831148,0
-0.186015246302361,0
-2.6424952403679,0
1.63352707716629,0
0.0293687916583407,0
-0.699738474796982,1
-3.33533909731448,1
-3.25018100392445,0
-2.01608235355115,0
-1.43126632646488,0
0.625775064200535,1
-0.599543011645274,1
2.76847740984905,0
0.427871707011304,1
-1.22563713297419,0
-1.61759969581658,0
-1.33581659085721,0
-0.919986729294271,0
1.40647171786468,0
-0.80847941484166,1
-1.46781932992012,1
-2.13304246895495,1
-1.12871616875367,1
-1.70242624497565,1
0.224040415155319,1
0.36386149018619,0
0.250085423553948,0
-0.826633229744823,0
-0.024754100896313,0
-0.42446418936386,0
-2.31622453399029,1
2.9476135857593,1
-1.04304830713749,1
-2.35744589801095,0
-1.40392299813482,1
-0.840363252604297,0
0.304996199715345,0
0.143608173323907,1
0.374242726617224,1
-1.88108260788949,0
-4.34838049858975,0
-2.66875263659016,0
1.77032752830909,1
-0.23046111806259,0
-1.28788321615378,0
-0.256259290653766,0
3.84539321071457,0
-0.203323788714184,0
-0.488059422667693,0
0.938596990745329,0
-3.64950087886527,1
-3.24287847913573,1
0.169189337333461,0
-4.60325383969209,0
-2.19612258253888,1
0.435725729530679,1
0.923428368646447,1
-0.698257890071951,0
-2.99718238065736,1
0.472725238019376,1
-1.87112164564125,0
-1.76739973790359,1
-1.37474602095641,0
1.95954097178863,1
-0.061158551633165,0
0.269466717702045,0
-1.13728707187217,0
-0.889719133512016,0
0.276274951080348,0
-0.883170264823754,0
-0.405524543825507,1
-0.123507824557262,1
-3.66591263924745,1
0.00871163359278371,0
-0.701647389821082,0
2.76304094130783,0
-0.903503428624625,0
0.113795428821567,1
-0.168897588449298,0
-1.57352423746698,0
-0.262357125736103,0
-4.32573543105864,0
-0.533966460346855,0
-0.334727218393651,0
-0.749741178121937,0
