ind,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9
39,-1.00517691505511,0.917042280914592,-1.18158620014835,0.466420131443547,-0.761132068598696,3.63600989773283,0.50393398848723,0.161567641608874,1.04233086279903,2.84051675905595,-1.68759454934683,-1.56166603816776,-2.1502092887919,-0.347094377826072,1.62550661228425,-1.95888935686645,-1.41434630943007,-1.71544187422899,-0.796783005720205,0.551920947949735
40,0.45654876757817,-0.04356249639332,-0.588785214746061,0.909873104682488,2.70606446219752,-1.21555588857282,2.75887023595939,1.61838562491362,1.8548650250354,1.1113164304569,-2.81011813763293,-5.04902959983663,-4.39262911241193,-4.41716646796202,-4.50852673560404,-4.41229201759851,-2.29157060973532,-4.1367987004259,-2.16235537401783,-5.17438369601106
41,-2.10003539332201,-0.441853310406618,-1.62969176205613,-0.43721109597377,1.50213712859399,0.393812822184632,2.80015661060442,-0.0986834601656776,3.81972923169008,2.27034397603531,-3.18581113405368,-0.714505812112701,-1.87419584025564,0.450999325938371,0.982773875263818,-1.25813859891657,0.997926703070532,2.12190838813385,2.61961099786871,-1.69171137407068
42,-0.504098925714514,0.939497885646473,0.730516477546892,0.216710355333075,0.972586803071426,-0.0458079691633362,0.857828468105857,2.48760209391974,2.34868485408949,3.20228040245673,-5.51011747662723,-1.80142190300628,-5.97819836777385,-1.19970388165904,-2.82694035946221,-2.15763468506749,-3.2879755692351,-0.982600498744775,-4.14445500783212,-3.7354743149759
43,-0.591254603449172,0.256665652987128,0.7166571399695,0.608440987842432,2.08720548247404,0.692112091683585,1.91749007307873,0.669054124820944,0.824115323543843,-0.312795525180371,-4.70390267512104,-6.31474962719402,-4.32252336441528,-4.23798020347939,-5.54783176055353,-4.52473131510579,-4.2946569803624,-5.99080997972179,-4.57728805751177,-3.4416943784205
44,0.348322516889699,1.82480211054703,-0.762093243455352,1.0321287176028,3.69175582361771,2.02587803167438,0.0963881018554966,2.25147099778789,3.23679934860617,2.89817223205904,-5.41391997379551,-7.22410121661747,-8.05349061524457,-7.20854744548083,-5.44681136431717,-8.60557372882033,-8.70273367396629,-8.89132795531375,-9.50764031112225,-5.27298226365122
45,0.436271348870005,-1.1551856284607,-1.34570929580679,0.92136777092228,1.50162587185038,1.22757361265821,-0.114900463167374,-0.542089705115492,3.06415330086375,3.21001010329571,-0.0255858012272296,-1.26792732082737,-2.66371399253246,0.383680876289821,-1.99431195740975,-0.699945364818742,0.49151700348525,-2.24344061800771,-0.792999570223842,2.18015941703775
46,-1.36126386687094,0.150619530297352,0.745800752303337,3.25566812416003,-0.292412202063454,-2.1848118747737,0.0649691003103743,0.312571572444562,1.39507632046314,1.71903828703846,-3.03572912158091,-1.66131704150358,-2.63582423230223,1.05608004436389,2.30542175893002,2.36757620498394,-2.01937104724425,-1.1608577601208,1.41386583355454,-0.454297216284583
47,2.55010801347415,0.0106687463923575,-0.290480129897495,0.579979697198345,0.339086128036201,1.35208681006651,-0.214835041336472,2.38770271297267,-0.147085658988407,1.1402924437284,-1.26028095841809,-2.46451438291204,-5.56333207404644,-2.26728601649931,-3.49171814898223,-4.69876684966987,-3.23699727184042,-1.59933610631376,-2.55470062745434,-0.277020134991903
48,0.901420650848858,1.54580113165852,1.71250488824098,0.464153244931672,1.04101980876139,0.62079201409968,0.851246845592071,-0.201240791999126,-2.77809778807579,4.72320956749176,-4.42217104429904,-1.75434047206899,-2.72321642990638,-0.048120502144485,-2.44019741431968,-3.65358652431538,-2.88761087764686,-1.1457170094725,-4.35143858473876,-1.6976292190737
49,1.02805954398432,1.08615238727245,1.06933868598588,1.19195457424258,-1.39638036688723,0.420264288217761,1.95979478345904,3.43230866520921,1.77046762509214,2.66476277355364,-0.544876864173731,-2.92853054501158,1.94143419672439,0.11634531273335,-0.807218244410266,1.57744888964978,0.184145602567999,1.16365208459131,0.377710171512463,-0.0191389419829122
50,-0.315644358569472,1.44364340008115,1.21907004160225,-0.421077025935289,1.06123452375306,0.413890078791172,-0.201264125383866,2.89501621261055,2.28001317721228,2.87279049046912,-1.87961368850477,-1.92224058907828,0.834424257880303,-2.38945932937727,-2.42660906387838,-3.84277432863743,-2.88266948066712,-1.32192158317072,-5.52338414660371,-0.240935276946079
51,0.517040165675942,0.985431240136775,1.81899332851021,1.6154601995624,0.780531607894011,0.613186778482288,1.20433336927183,0.655573053931338,3.41930218763244,2.36814804868862,-5.67737887391365,-2.59563169027668,-4.94049747442796,-4.5614371903024,-5.18129190178013,-4.03178551088739,-6.99924086550477,-6.38270463686527,-2.67236780565838,-1.77596999879455
52,0.958234417226823,-0.00322285520960294,0.571663078917487,0.47859981990579,1.60286731205743,-0.817386749147203,0.313625118881898,1.08258523829398,0.363936836958298,0.47051553443073,0.694948965881161,3.13881048170112,-0.0633253709189341,-1.25942962095954,2.60302728244583,0.218615195619528,-1.04032207525454,2.19850472314259,-1.33155780910106,0.656473632128277
53,0.996469042663293,2.29438063598039,0.883208481341402,-0.315731479425439,-0.0399123386748341,3.54021607113213,2.47397327290834,2.9611684912036,2.6217877831375,2.79034808242997,-5.95532093283195,-4.50606174166839,-9.42465637468496,-8.20873734045574,-9.45722773630375,-4.87650454943861,-8.30066982220485,-8.30739170640905,-4.06215462798535,-4.44788925886846
54,0.0861530660755198,-1.88692627638447,0.429688391669026,1.6392058866212,1.07067104536404,0.883123299224607,-1.02753820293671,0.43937003102737,0.246286834963627,2.06245571157538,-0.0779814252470863,-2.16937533805416,-0.788471655544556,-0.280305161079046,-0.159211086138887,-0.275841012569252,-2.07387205766758,-3.66640166393961,-1.74571118049858,-0.175145071693489
55,-1.66863190512315,0.859446509513657,-2.55198864796838,-1.094200573884,1.71205102743851,2.01177115860161,2.32076155172532,1.77696928470365,0.739847458131963,3.44484726035253,-5.17721767504926,-2.52650714773786,-3.36811765701116,-6.50238976128501,-3.18255809541654,1.41726937926782,0.92567579550234,-1.50253895961543,-4.50164962196072,-0.930387591660137
56,0.412185881227571,-0.361841752150548,1.30122724593824,-1.66470387415603,3.00448805952987,0.987452230002123,-0.504084506744081,1.69293875114399,-0.649014820332257,4.33671308972099,-1.60024074917312,-0.17660218602022,-3.03145627703915,-1.57349905993122,1.92037445898764,-0.89302862152797,1.48627287405323,-3.10618932931456,-5.6379451108885,-0.0534817841942943
57,0.60218713669974,-1.08775552362291,0.773151104826492,-1.51654774333652,1.48225326684167,0.42701191709736,2.07553816637584,1.22878536950032,3.09635356137229,1.98563374143136,-2.16253344276636,-2.97449399944082,-3.15568095035207,-4.61134991235329,1.19246116701094,-2.2949723423105,-2.99827074063878,0.0712231010775073,-0.822308681668442,-2.0214615540212
58,-0.439380958890259,0.745094931300912,1.06608455099079,-1.02420859828026,0.927815374644875,1.89766994539052,0.496535010715205,-1.96804851615055,3.14216548644589,2.54329659611809,-3.61296823524294,-2.56439411314536,0.181603841113319,-3.77515020250823,-0.961118006025223,-1.48031534332051,-2.44690159563377,-5.49822138757533,-0.97754041527682,-2.32402659257889
59,1.35688619626332,-1.79775654612471,1.1197784185407,0.38342494326895,1.08712558857545,1.45724773667106,-0.761204704066718,1.63848926042386,2.92920300598422,-1.56258258418815,1.63490004492594,-2.1829794404984,0.731906393552473,-0.100232080319697,0.578929803894323,-1.81224153037764,-3.24388635349237,0.298857261630928,2.68273779274649,-1.05721607634054
60,0.51011323454653,-0.0849157273698479,-0.333963147699105,-0.848479651855817,-1.85944820122257,0.516876603576122,0.833198849095238,2.04398750221054,3.34303434011964,1.69177576886959,-4.40038965660211,-2.22480659331675,-6.97794028353044,-4.25572138503837,-8.50829947765385,-4.51849042229682,-4.07189425217896,-4.47082941294357,-4.19239141418185,-3.81632527003461
61,-1.26601510388086,0.342938611878625,0.522785980495601,1.96707449249637,1.36600039822935,0.240658221521705,0.397491539257279,4.50474388239731,3.2036864698325,2.30489911754994,-4.88048978368501,-3.71413034498734,-5.34937691477863,-4.60355863571336,-6.42076954807589,-5.10625385508112,-8.36412496344184,-5.4068235345425,-2.44463943340109,-5.07693000049932
62,1.5081608173188,0.630126844872907,-0.25790202735214,-0.824383400008567,0.181008748248396,1.57403938520214,0.558007487297596,2.08990286421991,3.64358844245054,0.147121676618323,-4.08763187045929,-2.67749447488686,-5.38916961450514,-8.15552897604257,-3.02347066651947,-5.57863962519401,-8.03063828938013,-4.52483882764787,-2.65952130975949,-7.61192712227556
63,0.214194548677354,-0.595503965686852,-0.227750396996051,-1.15924334774141,-2.41277239953064,0.224021729393566,1.29483137436431,3.09336230327258,-1.302702519977,3.72043323297812,-0.964718483255328,-0.0235063092105423,-0.37945761410671,-2.66829035040509,-2.35528958028145,-0.462150948340244,0.50593046852946,-0.493211060679871,-2.34503912169712,-0.875582007708066
64,-1.29075794749179,-0.732814594066413,0.239686563966583,0.450845579053127,1.8329391770632,0.533811505995977,-0.174487672957337,-1.7253709436149,1.39084019024615,0.468485932642876,4.02967860189172,2.69387881079913,2.80997225034803,4.09568276300427,1.47733834339984,2.09863925891052,1.47021497580584,0.755856546890454,3.93766093589301,1.82399985377543
65,-0.667082348716964,0.971087178005132,-1.28101866926875,1.62619885949303,0.643081301512428,0.237138786958108,0.803170659643708,1.02334810574309,0.707571063168895,3.24345172747921,-4.743799886504,-1.68251645122401,-3.35131815267519,-2.6200520132828,-2.56352539820292,-0.29417846330094,-1.01622958071914,-3.04881433342882,-1.90104369321393,-2.66142011004165
66,0.0790954918662178,-1.88272078155822,0.533578069912643,-0.582493904303093,-0.659558198741382,3.31145402947105,3.61320255989204,2.20580426312649,0.194597555474136,0.506995604140238,-5.4886450794024,-3.73120945985754,-2.39711687778918,-4.89037221590462,-1.85398254692182,-2.2577887521071,0.357663118564748,-1.50567734248942,-4.29372182718937,-4.60380402891331
67,-0.345289251239912,-1.2862407723539,-0.674741989078756,-0.551667282479234,0.872416686013482,1.72121259693169,-0.739274560520648,1.11919413881611,3.57168278612149,0.191312236657113,-1.44272760305528,-4.17533508067494,-1.47768383934613,-2.76755748121263,0.470927877567186,-1.09027152371824,-1.64411384003161,-0.992698696213824,-0.262801992899687,0.522115439987886
68,0.225332674458893,-2.22555879314304,1.35369433512448,-0.0849463828719298,0.38040166861912,1.01668337126064,1.21082073888648,3.51775516454059,0.584392503665735,2.00292751553791,-4.25553396570895,-5.71171933387567,-2.73395692368238,-4.3369209636022,-1.8077762528813,-2.74637491736627,0.327327514585108,-2.63327708504486,-4.70621464998277,-1.06247822806253
69,0.686724256810751,-1.00952307478974,-0.813823728581835,1.01006828801794,-0.807834592735869,2.16091246958146,-0.48783109332361,2.48283323326433,0.411420703452988,2.05388879728869,-2.92166469040119,-1.49858155003733,-1.48530202213449,1.92297296808842,-2.3590891589612,-2.75452028129821,-2.80943700612041,0.35256540810895,-2.92667765280125,-3.10145670760739
70,0.672190202225757,0.824634072841011,1.79810962519548,-0.358643441846389,-1.24910071108238,1.19321869939094,1.06476938089186,2.10161918745155,2.23789617822962,3.03597125688743,-4.17209426429002,-8.59328750900705,-9.25007759195756,-6.58607595915254,-6.15952197565566,-6.92884960923306,-7.03312531465334,-6.69618244830039,-5.41009527353109,-2.59163396465255
71,0.613995842032408,0.233412928190929,2.53274529679414,-0.780554304017939,-0.621701788263358,1.91896427979991,1.48937809253395,2.09085339873544,1.75141381452357,-0.909733795277488,0.519294878725815,-0.205233899342205,-0.538090372635564,-0.261312377458221,-2.17437816665437,0.626640551383047,-0.485463077051563,-0.361349076047547,-1.40498400360789,-4.08437293707697
72,1.13256815065249,-0.945622118819591,-0.195102763014126,1.78060928904827,1.95967276806358,0.241651535767757,1.1722637273091,2.11349154080252,1.58539674878172,1.13517500556761,-5.82162356848123,-8.56423820769298,-10.9343567495273,-8.65657652104738,-7.08899438795577,-6.620914437516,-5.31148338539299,-4.07632368313173,-5.41687096613433,-8.02612336504711
73,2.34971275456286,-0.463635028700482,-0.619790003413131,-0.0446332399392031,3.30548678419046,-1.24738265960521,1.10282635479499,2.68961151857126,1.11562158180812,1.41830850179727,-1.87448666727528,-7.10983167467988,-4.40236106139198,-3.1872254383237,-1.43861051290101,-4.05714046105383,-4.01803271441243,1.17807996259077,-2.19495107714309,-3.83744768608063
74,-1.02389870390527,-0.134568698328248,0.0418832015827293,0.49099236107368,0.580911594795904,3.96656571928344,-0.35496751611951,0.255174003446389,0.609427388234591,2.2347739320256,-6.21891398184072,-2.84003164665758,-4.95868819963011,-1.90902783955667,-3.20873850955854,-4.6932193463476,-6.8851010683402,-7.22599216974446,-4.98553635985349,-5.42152502971193
75,1.52270974081858,1.95586355074707,-0.147561283627176,1.4351792114356,0.653007037523459,-0.641833226380873,4.42493229722411,-0.606098379225376,2.21228977064428,1.50997970612201,-1.04220061162784,2.70522776834576,0.45737796904107,-1.59092897717015,-1.36156770244886,-3.69313068054798,0.658639056105916,-2.18584726859247,-2.89548467998469,-0.893481527035195
76,-0.300730779494232,-0.127559187718668,-0.979402566377269,0.45090831837848,2.01676876754762,0.631437028506891,2.20100509617946,1.86001386117624,0.857020947952748,1.17535724839416,-6.96941297826238,-2.42515187301632,-6.5851285295613,-5.06279084645342,-2.6607783773646,-4.11149438488357,-3.83815550306874,-2.05263973749807,-1.49117099661807,-4.7894049275651
77,0.104672951532922,1.23277867446805,-0.10371731208663,1.56466349855243,3.04004439986843,0.291054611764567,3.20988432447578,-0.0515631779981882,2.58843380457007,2.82802262308219,-5.667300237348,-1.37956947197291,-4.63467762490606,-3.10496811122407,-4.89939654000023,-6.20193264312109,-5.88906897519395,-6.71502761004219,-5.12410238922203,-4.27236852985292
78,1.40076763045144,0.604037505441116,0.393180202748514,-1.47109450014082,2.25867091128043,0.608210075742802,0.44019862694305,1.28375204960069,0.8449663470276,0.0379560012100082,0.140908444897339,-2.05555640568862,-2.9634928925106,-4.91931368588281,0.914701486211751,0.375414826517315,-3.00726473179743,-1.82532740652617,0.467809110008886,-3.81122946851715
79,1.38556909865365,-0.740299732652642,-0.428769557459653,0.410886768498836,-0.512537814509514,0.668707047376891,0.844569286580271,2.91118485853815,0.243772527609798,0.915229779726169,-5.60955140788826,-3.203039467053,-4.44877693633121,-5.66957655288631,-3.70009230867405,-2.57423971240181,-2.46162728579667,-2.10231508479085,-3.27654811660332,-1.90548645778367
